#{"t_start": 1654298007.750738, "env_id": "kelin-v0"}
r,l,t
-22.35844,100,720.568144
-27.692124,100,723.765638
-19.15545,100,726.967432
-27.501558,100,730.400031
-27.177971,100,733.627953
-27.614514,100,736.811781
-25.362209,100,740.015613
-21.923715,100,743.389513
-19.716769,100,746.698244
-24.578768,100,749.872402
-29.815627,100,753.112001
-19.797743,100,756.516747
-30.28826,100,759.741557
-19.627116,100,762.912953
-30.306252,100,766.129499
-22.136933,100,769.554611
-25.321435,100,772.856228
-17.216449,100,776.094679
-30.357996,100,779.334306
-22.415337,100,782.750597
-16.842148,100,785.927187
-25.268886,100,789.328795
-27.630107,100,792.717093
-30.329657,100,796.114136
-24.862443,100,799.327409
-22.669252,100,802.541697
-22.619496,100,805.716611
-25.25282,100,809.113147
-27.475918,100,812.368431
-27.479714,100,815.577007
-25.086623,100,818.823014
-19.688958,100,822.454259
-19.673449,100,825.651126
-16.72315,100,828.909535
-22.018858,100,832.147341
-17.181388,100,835.540786
-27.846873,100,838.753451
-19.247173,100,841.957622
-21.723541,100,845.209404
-24.653827,100,848.56047
-21.992193,100,851.757041
-25.103844,100,855.001626
-31.47608,100,858.157362
-25.03937,100,861.54506
-29.8203,100,864.770846
-19.775708,100,867.959126
-27.891127,100,871.236654
-31.812774,100,874.630429
-31.479612,100,877.825991
-29.888588,100,881.110045
-24.917396,100,884.40676
-29.83639,100,887.807026
-30.090305,100,890.995104
-30.242796,100,894.22405
-30.484193,100,897.462046
-27.676437,100,900.880608
-29.806825,100,904.108068
-25.010029,100,907.345628
-16.959814,100,910.585529
-24.814187,100,913.991165
-19.646783,100,917.212822
-22.437719,100,920.509681
-22.381961,100,923.756984
-22.431786,100,927.111781
-25.227819,100,930.325061
-25.179417,100,933.674446
-24.781418,100,936.91063
-16.408618,100,940.278131
-25.173406,100,943.544708
-27.346151,100,946.779191
-31.867773,100,950.084379
-25.576675,100,953.499049
-25.107452,100,956.723475
-22.505817,100,959.936547
-30.143413,100,963.155482
-22.352104,100,966.576061
-25.294447,100,969.799844
-27.373858,100,973.016832
-30.200807,100,976.20716
-22.254752,100,979.626388
-22.830345,100,982.876243
-27.654526,100,986.094594
-22.342295,100,989.340086
-17.116506,100,992.787936
-19.394777,100,996.283229
-16.593389,100,999.62437
-29.715575,100,1002.829402
-19.40787,100,1006.296296
-19.148215,100,1009.528503
-27.265747,100,1012.804832
-29.67723,100,1016.005334
-16.658223,100,1019.426882
-29.72356,100,1022.642132
-19.665923,100,1025.86578
-30.213493,100,1029.075672
-27.676762,100,1032.535465
-29.67235,100,1035.787878
-29.805895,100,1039.040529
-27.883233,100,1042.238817
-24.710901,100,1045.644418
-21.975609,100,1048.917649
-19.208628,100,1052.161342
-25.158142,100,1055.448163
-22.150227,100,1058.886721
-16.315789,100,1062.114054
-22.117279,100,1065.350228
-28.281618,100,1068.56893
-19.325524,100,1072.075372
-25.242712,100,1075.294254
-25.226844,100,1078.591926
-24.922795,100,1081.88763
-27.389226,100,1085.322628
-27.860895,100,1088.534387
-29.707625,100,1091.784834
-16.808269,100,1095.044333
-27.901457,100,1098.472333
-22.646947,100,1101.705815
-27.202644,100,1104.962537
-27.556331,100,1108.229753
-27.758588,100,1111.6751
-30.403547,100,1114.965576
-16.807843,100,1118.369123
-17.156711,100,1121.600672
-25.177591,100,1125.127731
-29.592229,100,1128.419053
-23.062436,100,1131.690398
-24.85207,100,1134.934262
-22.317782,100,1138.385365
-25.293815,100,1141.654051
-27.861513,100,1144.888913
-27.794414,100,1148.093715
-27.704058,100,1151.777296
-22.275242,100,1155.711011
-25.530887,100,1159.296991
-27.771525,100,1162.533765
-30.022978,100,1165.925773
-22.072415,100,1169.17371
-27.790947,100,1172.438996
-22.304004,100,1175.686925
-24.855662,100,1179.05012
-17.061308,100,1183.134545
-17.618829,100,1187.271771
-22.039607,100,1193.368222
-27.819824,100,1199.663387
-22.234564,100,1205.742113
-24.762095,100,1211.966956
-22.098984,100,1218.143194
-22.262601,100,1224.364745
-30.188221,100,1230.495092
-22.702656,100,1236.626891
-24.778352,100,1242.814219
-27.781167,100,1249.005543
-30.285132,100,1255.183619
-27.980592,100,1261.177346
-30.054727,100,1267.324084
-16.7136,100,1273.507398
-30.122392,100,1279.645139
-30.327952,100,1285.897118
-19.778799,100,1292.221774
-30.36575,100,1298.322565
-27.803579,100,1304.427913
-24.81063,100,1310.59978
-19.591987,100,1316.841057
-25.576915,100,1323.304489
-27.855255,100,1329.311188
-27.288633,100,1335.426979
-30.417032,100,1341.840703
-30.1759,100,1347.994061
-28.331449,100,1354.104589
-27.275765,100,1360.319932
-27.214301,100,1366.467242
-20.039269,100,1372.781677
-25.263134,100,1378.958616
-21.80898,100,1385.321655
-16.923023,100,1391.461638
-17.209877,100,1397.640767
-27.641526,100,1403.925937
-22.476698,100,1410.261907
-28.006417,100,1416.461674
-30.900616,100,1422.565728
-17.29039,100,1428.714388
-29.578133,100,1434.866924
-29.89185,100,1441.054512
-21.958627,100,1447.274628
-30.515781,100,1453.406725
-27.244937,100,1459.509151
-17.078685,100,1465.683815
-24.71746,100,1471.94184
-22.67308,100,1478.19261
-27.088005,100,1484.369631
-29.764387,100,1490.556384
-17.219736,100,1496.873419
-19.842557,100,1503.113309
-30.086268,100,1509.377744
-25.369222,100,1515.776747
-27.690716,100,1522.059229
-29.903638,100,1528.140731
-29.677377,100,1534.425371
-27.320606,100,1540.63504
-19.783337,100,1547.085029
-27.839191,100,1553.309379
-25.197742,100,1559.479394
-22.132073,100,1565.823524
-27.389311,100,1569.611013
-22.887026,100,1575.624676
-17.556073,100,1580.368866
-22.758857,100,1583.966568
-27.422505,100,1587.037907
-27.73518,100,1590.430804
-24.889847,100,1593.827306
-24.844071,100,1597.206898
-27.483709,100,1600.562966
-27.404803,100,1604.03322
-24.992006,100,1607.162251
-17.039794,100,1610.363644
-27.731856,100,1614.170239
-28.054356,100,1617.759122
-29.65295,100,1621.405573
-24.75238,100,1624.832891
-22.258169,100,1628.084001
-29.898952,100,1631.199979
-22.563166,100,1634.478878
-22.288633,100,1637.581584
-25.198125,100,1640.859599
-27.778706,100,1644.342577
-27.255477,100,1647.890148
-17.261087,100,1651.127653
-27.324509,100,1654.346868
-24.870971,100,1657.520517
-20.106626,100,1660.771377
-19.904844,100,1664.134686
-25.418966,100,1667.547311
-19.898503,100,1671.195187
-27.444293,100,1674.780885
-19.806641,100,1678.319438
-22.600364,100,1681.639061
-22.096548,100,1685.076344
-17.184734,100,1688.5058
-25.120105,100,1692.222322
-27.748129,100,1695.72992
-29.677501,100,1699.05003
-17.271555,100,1702.393527
-24.991168,100,1705.709519
-17.369068,100,1709.951208
-19.592891,100,1715.196716
-22.324261,100,1718.91269
-29.595232,100,1722.418788
-24.880533,100,1726.326188
-30.06583,100,1730.973124
-29.622526,100,1734.614271
-19.471049,100,1738.089375
-25.357903,100,1741.404741
-27.395063,100,1744.637665
-29.475807,100,1747.909872
-17.416758,100,1751.138539
-17.367923,100,1754.383038
-22.761097,100,1757.636434
-27.201385,100,1761.264255
-19.608589,100,1766.00646
-19.981978,100,1769.935647
-17.156603,100,1773.544911
-24.980203,100,1776.999732
-22.536121,100,1780.357665
-30.084911,100,1783.952767
-24.723497,100,1787.301694
-22.461172,100,1790.755049
-19.573513,100,1794.628815
-29.559992,100,1798.217156
-20.00108,100,1801.662442
-27.128957,100,1804.936241
-22.144328,100,1808.153062
-30.069538,100,1812.310586
-27.633625,100,1815.972044
-22.768319,100,1819.218923
-30.341171,100,1822.500196
-22.51361,100,1825.777619
-27.162006,100,1829.031696
-20.083293,100,1832.325074
-19.813787,100,1835.610799
-27.194351,100,1838.879518
-22.790053,100,1842.174233
-27.156913,100,1845.718966
-22.255346,100,1849.278785
-25.25552,100,1852.705753
-20.03384,100,1856.201699
-22.703508,100,1859.631072
-24.75067,100,1863.035446
-29.84429,100,1866.570302
-30.208059,100,1869.9154
-22.780234,100,1873.23459
-25.352467,100,1876.541672
-22.728717,100,1879.857861
-20.190415,100,1883.344456
-24.819178,100,1886.662818
-19.845244,100,1890.019716
-19.564563,100,1893.552274
-16.870382,100,1897.137257
-25.28603,100,1900.628324
-22.083722,100,1903.996906
-17.432601,100,1907.608195
-17.39638,100,1911.166499
-24.851771,100,1914.998636
-24.719738,100,1918.518684
-25.184524,100,1922.074155
-22.283327,100,1926.078149
-25.303225,100,1929.408016
-30.17172,100,1933.310893
-29.601222,100,1937.263222
-29.456525,100,1940.908407
-29.25862,100,1944.494256
-29.673726,100,1948.058228
-30.457976,100,1952.736125
-27.63739,100,1956.115809
-24.996593,100,1961.477578
-27.873335,100,1965.203036
-27.42774,100,1968.834795
-27.620143,100,1972.370449
-25.02509,100,1976.318423
-22.593878,100,1979.662562
-17.480703,100,1984.076898
-25.23394,100,1988.90466
-30.338141,100,1993.043946
-22.469568,100,1998.148095
-25.499554,100,2002.495268
-27.404378,100,2006.166315
-25.390018,100,2009.507447
-27.714971,100,2012.778848
-30.281476,100,2016.410572
-29.888988,100,2019.72074
-22.270991,100,2023.128605
-22.571642,100,2026.52174
-27.458744,100,2029.959704
-27.507706,100,2033.26913
-22.383946,100,2036.5941
-27.336536,100,2039.881831
-17.794108,100,2043.336878
-17.96804,100,2046.689044
-27.904437,100,2049.956789
-30.059119,100,2053.263849
-25.386634,100,2056.724797
-29.862815,100,2060.002316
-17.545042,100,2063.308145
-27.441018,100,2066.608152
-30.212407,100,2070.060042
-19.868326,100,2073.381276
-19.796021,100,2076.704537
-29.609973,100,2079.968943
-17.325762,100,2083.45569
-27.768757,100,2086.805633
-17.449653,100,2090.04874
-22.604608,100,2093.320256
-22.321347,100,2096.779239
-27.409935,100,2100.06399
-17.536624,100,2103.503918
-27.308203,100,2106.814514
-28.05751,100,2110.367046
-29.711075,100,2113.709193
-17.323526,100,2117.023546
-29.623338,100,2120.345999
-24.869213,100,2123.826918
-27.816939,100,2127.147835
-17.756679,100,2130.447417
-30.312345,100,2133.783844
-24.884803,100,2137.275334
-27.762361,100,2140.640084
-25.157618,100,2143.954599
-17.62437,100,2147.244513
-25.330158,100,2150.723646
-20.106747,100,2154.045281
-22.660954,100,2157.372392
-17.630626,100,2160.663064
-22.318516,100,2164.175622
-25.335054,100,2167.543318
-25.063955,100,2170.818226
-27.386369,100,2174.154547
-17.499457,100,2177.651315
-27.327484,100,2180.96376
-24.925394,100,2184.350183
-22.764227,100,2187.678218
-30.080986,100,2191.165895
-20.080944,100,2194.575031
-29.659936,100,2197.952126
-24.983677,100,2202.221534
-30.000448,100,2206.020016
-24.992092,100,2209.975475
-27.546207,100,2213.370925
-30.069989,100,2216.74555
-27.325385,100,2220.2912
-27.329531,100,2223.687007
-17.733485,100,2227.051648
-29.503601,100,2230.442367
-17.339295,100,2234.004379
-25.592796,100,2237.377443
-19.622029,100,2240.736406
-27.877801,100,2244.125327
-22.816937,100,2247.697082
-22.201522,100,2251.087876
-29.521407,100,2254.522418
-29.264177,100,2257.922514
-27.269418,100,2261.577886
-27.75912,100,2264.951364
-20.256058,100,2268.327072
-28.327169,100,2271.716637
-22.761818,100,2275.278957
-17.416674,100,2278.71648
-27.514428,100,2282.130777
-20.250694,100,2285.541942
-25.08245,100,2289.096145
-30.216571,100,2292.536096
-16.996541,100,2295.907909
-29.646513,100,2299.298158
-24.775352,100,2302.874206
-22.173071,100,2306.291883
-30.128597,100,2309.725919
-28.080743,100,2313.14405
-24.503666,100,2316.73532
-19.601351,100,2320.116366
-24.792739,100,2323.544035
-22.647781,100,2326.956111
-29.914818,100,2330.508908
-23.229287,100,2333.964655
-25.298889,100,2337.543128
-22.089763,100,2340.946276
-20.17726,100,2344.541603
-30.221777,100,2347.975299
-24.537287,100,2351.399585
-26.845037,100,2354.824847
-25.65963,100,2358.402764
-27.228752,100,2361.822089
-24.892108,100,2365.268176
-19.576447,100,2368.711021
-27.723081,100,2372.302963
-27.699842,100,2375.765959
-25.227735,100,2379.199903
-19.998843,100,2382.672041
-25.204591,100,2386.443234
-22.398372,100,2389.926434
-22.696161,100,2393.348895
-22.592193,100,2396.79218
-22.901117,100,2400.391261
-25.348018,100,2403.846278
-30.070136,100,2407.258045
-17.18821,100,2410.715471
-29.467752,100,2414.366054
-27.503088,100,2417.854163
-22.049525,100,2421.314556
-27.239814,100,2424.868191
-22.016581,100,2428.47138
-30.309537,100,2431.937241
-30.884261,100,2435.434946
-30.190327,100,2438.916452
-16.687963,100,2442.553287
-19.519218,100,2446.044616
-25.121865,100,2449.534566
-17.165404,100,2453.187664
-29.440871,100,2456.827976
-30.09512,100,2460.395878
-29.550178,100,2464.152006
-30.0566,100,2467.69679
-29.534157,100,2471.354166
-25.340902,100,2474.870589
-25.590047,100,2478.388654
-27.09831,100,2481.891257
-22.772292,100,2485.678442
-16.743254,100,2489.194942
-27.74497,100,2492.764139
-17.185615,100,2496.300203
-27.075455,100,2499.993535
-30.26479,100,2503.549922
-25.253101,100,2507.088544
-19.550708,100,2510.628665
-24.785128,100,2514.350919
-22.659358,100,2517.923702
-22.180689,100,2521.455034
-27.131435,100,2525.420085
-30.040377,100,2529.208645
-25.2294,100,2532.775203
-22.865366,100,2536.299198
-25.396341,100,2539.857328
-30.172623,100,2543.549913
-19.636002,100,2547.099069
-22.24429,100,2550.705083
-25.118785,100,2554.297189
-30.047298,100,2558.047975
-25.144463,100,2561.636473
-16.76616,100,2565.212677
-22.66277,100,2568.797657
-17.089823,100,2572.572229
-29.794501,100,2576.148266
-30.254198,100,2579.813308
-17.0055,100,2583.457552
-29.864142,100,2587.207183
-22.045261,100,2590.851707
-17.336567,100,2594.46592
-24.609025,100,2598.03752
-16.935043,100,2601.804986
-22.619762,100,2605.415953
-16.917676,100,2608.974936
-29.510695,100,2612.608166
-22.697072,100,2616.389641
-22.117279,100,2620.005733
-24.376091,100,2623.691863
-19.674044,100,2627.304583
-27.08359,100,2631.030262
-30.049148,100,2634.730055
-24.680621,100,2638.337867
-27.746162,100,2641.969772
-27.156019,100,2645.737904
-16.665099,100,2649.364708
-24.672722,100,2652.95992
-29.707472,100,2656.599563
-25.274069,100,2660.395516
-22.766303,100,2664.040014
-30.067894,100,2667.675904
-25.200493,100,2671.283933
-21.915189,100,2675.090206
-22.618072,100,2678.750648
-25.146465,100,2682.3777
-29.597535,100,2686.071815
-29.475706,100,2690.081076
-29.262506,100,2693.738587
-30.021627,100,2697.549234
-25.014274,100,2701.150927
-30.165737,100,2704.950683
-30.225403,100,2708.560374
-29.490111,100,2712.153712
-29.446444,100,2715.803311
-21.95478,100,2719.596828
-19.82762,100,2723.218032
-27.532842,100,2726.868934
-16.35121,100,2730.509872
-29.908255,100,2734.344537
-22.501101,100,2738.017507
-30.150706,100,2741.827268
-21.843457,100,2745.485793
-27.744504,100,2750.16323
