#{"t_start": 1654275191.4888535, "env_id": "kelin-v0"}
r,l,t
-17.280265,100,618.188928
-9.887081,100,620.616872
-19.177762,100,623.035318
-24.424711,100,625.48085
-24.757953,100,627.87812
628.577585,100,630.335483
-11.351214,100,632.729709
-24.624837,100,635.133786
-8.913101,100,637.651804
-17.062385,100,640.093047
-15.80684,100,642.493522
-15.81767,100,644.911259
993.111902,100,647.319747
-17.883264,100,650.373016
-16.107737,100,653.368486
-15.502985,100,655.774771
190.666293,100,658.190346
-19.303992,100,660.583666
-20.704927,100,663.720302
-30.178403,100,666.548918
-9.720443,100,669.27869
-17.928885,100,672.024516
-14.35242,100,674.785837
-11.401019,100,677.710319
-19.585655,100,680.597066
-15.764604,100,683.49176
-16.99794,100,686.186393
-17.55267,100,688.803806
-19.349066,100,691.245375
-18.722257,100,693.650906
-14.911577,100,696.053473
-24.582853,100,698.462695
-14.969121,100,700.885567
-19.580128,100,703.293943
-17.336944,100,705.680809
-15.691022,100,708.127584
-20.159778,100,710.570205
-19.303991,100,712.996494
-20.374173,100,715.39633
-15.309372,100,717.830657
-20.533016,100,720.227307
618.583215,100,723.039516
-29.354881,100,725.473891
-17.630001,100,727.885773
-9.689433,100,730.309656
-15.928878,100,732.703363
-9.79128,100,735.106959
-19.19093,100,737.538165
463.497202,100,739.945221
-17.820646,100,742.379579
-19.167472,100,744.78854
-18.732384,100,747.2277
-30.143811,100,749.657773
993.0998,100,752.06155
-17.08796,100,754.496959
-30.235621,100,756.929725
-18.735565,100,759.338532
-9.616789,100,761.770957
-20.125033,100,764.156687
-19.241519,100,766.584128
403.358687,100,769.032819
-19.666431,100,771.467373
-11.336824,100,773.886023
-17.980451,100,776.943494
-20.571118,100,779.851535
-19.736332,100,782.29644
-17.594301,100,784.760719
-17.257073,100,787.201851
-17.386513,100,789.7577
-15.276724,100,792.465036
-19.025366,100,794.914157
393.183983,100,797.327096
-149.156805,100,799.767952
-30.303285,100,802.238538
-17.18346,100,804.808411
-9.678247,100,807.315818
-11.38362,100,809.744218
-15.994109,100,812.147188
-16.830874,100,814.583369
-24.151036,100,817.04784
-18.448981,100,819.476435
-11.737088,100,821.923457
-20.132398,100,824.319463
-18.899623,100,826.784374
-18.755667,100,829.249248
-8.994228,100,831.694906
-20.7271,100,834.118556
-19.950047,100,836.595235
993.143763,100,839.054895
-9.635605,100,841.449383
-11.257355,100,843.880584
-18.736211,100,846.34807
668.432786,100,848.79194
-12.605428,100,851.192954
-9.619856,100,853.590476
-20.238305,100,856.034928
-18.656917,100,858.469702
758.702014,100,860.922729
-15.039295,100,863.325698
-17.086911,100,865.906084
-9.429563,100,868.460838
-9.419836,100,870.924603
-20.728706,100,873.438765
313.102881,100,875.907417
-20.381635,100,878.325133
-8.822265,100,880.789241
-8.852038,100,883.207438
-10.022832,100,885.633267
993.148186,100,888.095481
-18.724091,100,890.553619
-9.77419,100,892.999006
993.127196,100,895.396428
718.536292,100,897.814431
-17.399449,100,900.252847
-15.136644,100,902.676307
-30.220264,100,905.209403
-17.73958,100,907.63843
-19.226712,100,910.095261
-16.254659,100,912.49712
-8.600684,100,914.945559
-20.065138,100,917.379246
-20.196117,100,919.783714
-15.079635,100,922.221093
-23.455109,100,925.294261
-18.272108,100,927.91087
-9.702589,100,930.433011
-18.935657,100,932.885453
-9.227881,100,935.382073
-11.277438,100,937.818531
-20.306429,100,940.252992
-11.383947,100,942.641864
618.425748,100,945.093478
-11.665865,100,947.540963
-11.208515,100,950.01562
-17.621013,100,952.480115
-11.360257,100,955.098291
-12.533389,100,957.842575
-11.300213,100,960.314896
0.675394,100,962.741735
-18.638345,100,965.211906
993.140227,100,967.627864
-18.944279,100,970.09458
-11.225591,100,972.561347
-8.824074,100,975.024618
-24.106624,100,977.527568
-8.73943,100,979.946783
-18.193918,100,982.420654
503.524945,100,985.107542
688.823729,100,987.705002
-9.631785,100,990.179636
-9.538141,100,992.701215
513.507196,100,995.177111
-21.281462,100,997.617011
40.65142,100,1000.050666
-18.061968,100,1002.462399
-18.397938,100,1004.926293
-20.288057,100,1007.403884
-23.838137,100,1009.853206
-9.597443,100,1012.325901
993.125844,100,1014.781793
-11.554757,100,1017.247401
313.008454,100,1019.706174
-18.031388,100,1022.152987
-19.205398,100,1025.243353
-19.178115,100,1028.325813
-14.693163,100,1030.776321
-18.882507,100,1033.223017
-9.300327,100,1035.689011
718.821471,100,1038.154356
758.494921,100,1040.617334
-9.004046,100,1043.072726
-12.501213,100,1045.522432
-19.157028,100,1047.969576
-20.482794,100,1050.473149
513.493448,100,1052.911072
598.606553,100,1055.398634
-21.056334,100,1057.832274
593.666157,100,1060.276271
-9.943103,100,1062.752606
-18.109321,100,1065.226943
-18.517325,100,1067.836372
-20.689904,100,1070.35153
-12.238181,100,1072.791074
-30.379411,100,1075.268374
-17.699471,100,1077.735418
-11.322439,100,1080.206706
-17.348621,100,1083.481457
-20.926924,100,1085.980008
-21.015461,100,1088.496169
-23.848192,100,1090.885885
-14.533207,100,1093.341044
-14.673993,100,1095.783528
-16.156935,100,1098.212789
-20.621338,100,1100.668648
-14.554874,100,1103.120061
993.089389,100,1105.581856
-12.023275,100,1108.03567
-11.287069,100,1110.55256
-8.554734,100,1113.012072
-19.348951,100,1115.524328
-14.655571,100,1118.018237
-12.230521,100,1120.512745
-10.076476,100,1122.983814
-29.97068,100,1125.475977
-17.974557,100,1127.936293
-19.343014,100,1130.45508
-18.11254,100,1132.973592
-10.203208,100,1135.49508
-20.638007,100,1138.102423
-19.307332,100,1140.582737
-8.545061,100,1143.066775
-15.925869,100,1145.573263
-11.367203,100,1148.051933
-19.310182,100,1150.535739
-21.704886,100,1153.022465
-14.839318,100,1155.526552
-16.614705,100,1158.040448
-20.423011,100,1160.497066
-9.438863,100,1162.976845
-17.950555,100,1165.463674
-9.740446,100,1167.986176
-20.242451,100,1170.476736
-10.233108,100,1172.953127
-9.402475,100,1175.488987
-20.740821,100,1178.014317
-11.51034,100,1180.5177
-20.629701,100,1183.043449
-18.322023,100,1185.54103
-20.145921,100,1188.048538
-17.86577,100,1190.563642
-14.751982,100,1193.089265
992.997973,100,1195.607535
993.02378,100,1198.13042
-11.55769,100,1200.644467
-17.69795,100,1203.199163
-14.59471,100,1205.74102
-20.551178,100,1208.337717
-16.836983,100,1210.84697
-20.529408,100,1213.375988
-21.861616,100,1215.922616
-11.647241,100,1218.427172
-10.102257,100,1220.974951
-18.22616,100,1223.496539
393.348704,100,1226.033718
132.94964,100,1228.53543
-16.660065,100,1231.075376
798.542804,100,1233.640957
-20.548139,100,1236.185231
-19.248669,100,1238.723329
-14.495025,100,1241.231499
-23.945722,100,1243.784523
-11.500388,100,1246.340548
-18.589187,100,1248.940248
-23.555172,100,1251.444284
-18.085519,100,1253.974792
-11.20054,100,1256.552133
-16.628098,100,1259.111425
-18.112921,100,1261.629404
-9.812988,100,1264.195505
-30.468089,100,1266.823558
-10.184703,100,1269.353017
-18.583724,100,1271.898179
-24.462334,100,1274.443574
-8.712605,100,1277.031075
-22.083828,100,1279.562736
-9.492363,100,1282.14992
-12.165609,100,1284.680856
-12.235592,100,1287.254081
-31.739229,100,1289.83316
-18.624875,100,1292.412727
-15.518031,100,1294.983551
818.618647,100,1297.541201
598.583146,100,1300.11868
-31.503793,100,1302.685995
-31.218705,100,1305.269314
-16.993668,100,1307.819639
443.576056,100,1310.614066
778.665022,100,1313.242114
-30.518023,100,1315.876316
-21.831318,100,1318.48152
-17.562766,100,1321.044513
-9.473711,100,1323.655457
-12.144481,100,1326.272928
-11.346906,100,1328.870388
-14.780225,100,1331.467511
-11.507775,100,1334.044879
768.718644,100,1336.650052
-18.859674,100,1339.264345
-21.152786,100,1341.849591
-18.560033,100,1344.450258
-21.453706,100,1347.002284
-19.255159,100,1349.628245
-16.699636,100,1352.222178
-15.811538,100,1354.824477
-20.568257,100,1357.418319
-18.708432,100,1360.050459
33.018188,100,1362.690289
-14.607862,100,1365.287111
203.073486,100,1367.865228
993.10759,100,1370.59995
-11.227216,100,1373.176836
-11.453031,100,1375.784912
-17.154016,100,1378.381272
-15.960006,100,1381.009202
-8.540923,100,1383.63232
-20.736213,100,1386.240415
-8.530814,100,1388.84838
-21.428614,100,1391.487954
-8.561104,100,1664.62122
-18.450733,100,1666.680136
463.470043,100,1668.668719
-9.546996,100,1670.676039
-15.888813,100,1672.671918
-19.152622,100,1674.984766
-15.866753,100,1677.007533
-17.525823,100,1679.538969
-11.456534,100,1682.850778
-11.424523,100,1686.092179
-17.5123,100,1688.738681
-16.800945,100,1691.370194
993.010355,100,1694.076708
993.082957,100,1696.918337
-11.306921,100,1699.861199
-8.696863,100,1702.589126
-11.318897,100,1705.434381
-12.492934,100,1708.343976
608.674793,100,1711.08977
-30.424441,100,1713.862369
-9.841222,100,1716.439781
-9.702993,100,1719.115517
-17.846066,100,1721.690125
-17.914441,100,1724.538535
-16.987961,100,1727.348426
-19.158341,100,1729.991329
-21.201926,100,1732.590934
-11.361556,100,1735.238799
-30.178851,100,1737.845687
233.009323,100,1740.471343
-12.171676,100,1743.071758
-20.81678,100,1745.700165
-9.52088,100,1748.352751
-14.494923,100,1750.959614
-20.526077,100,1753.625508
-8.678443,100,1756.298149
-30.247949,100,1758.975982
-8.739553,100,1761.595968
-30.133604,100,1764.222521
-9.94745,100,1766.83994
-30.080373,100,1769.464822
-20.695976,100,1772.08799
-9.607834,100,1774.685743
-9.464483,100,1777.365421
353.307922,100,1779.969023
-9.407565,100,1782.64344
-12.146148,100,1785.298935
-24.128408,100,1787.954525
-11.151899,100,1790.694191
-19.277235,100,1793.323379
-24.504332,100,1795.972075
-18.061484,100,1798.648868
-19.229247,100,1801.270771
-20.584963,100,1803.899199
648.501186,100,1806.555465
-14.890339,100,1809.265255
-19.419655,100,1811.893915
-18.706807,100,1814.595879
-17.468249,100,1817.25544
-21.131038,100,1819.922398
-18.681208,100,1822.603937
-24.225068,100,1825.226621
-30.092842,100,1827.888973
-30.014196,100,1830.560251
-18.886935,100,1833.170459
-16.593443,100,1835.854688
-19.331776,100,1838.503228
-16.600019,100,1841.150851
-24.021878,100,1843.815452
-11.169733,100,1846.453354
-11.456729,100,1849.130799
-21.380292,100,1851.826406
-11.419591,100,1854.46346
-18.931272,100,1857.211672
-16.767382,100,1859.879132
-20.974349,100,1862.5737
-24.229267,100,1865.208949
-30.497709,100,1867.888548
403.429098,100,1870.569737
-19.285642,100,1873.258797
-16.226991,100,1875.955539
-24.480961,100,1878.655139
-30.846728,100,1881.325751
-9.897067,100,1884.037208
748.779792,100,1886.680169
-18.801283,100,1889.328734
992.929982,100,1892.026702
-19.297935,100,1894.766937
-19.410016,100,1897.437196
-8.837879,100,1900.124285
-15.009783,100,1902.89223
-19.248624,100,1905.647108
-10.230008,100,1908.339065
-17.793764,100,1911.077921
-10.248272,100,1913.758756
-9.454203,100,1916.477656
-19.317292,100,1919.184023
-24.443337,100,1921.89006
-14.554077,100,1924.637797
-22.284449,100,1927.40409
-21.235887,100,1930.137776
638.58515,100,1932.859634
-11.138596,100,1935.592727
-8.883,100,1938.394733
-19.218206,100,1941.137869
-20.867718,100,1943.889174
818.580861,100,1946.61912
-14.510864,100,1949.374614
-14.286924,100,1952.124105
-9.282862,100,1955.185349
-18.007951,100,1957.959393
-30.968486,100,1960.753213
-10.323491,100,1963.553597
-21.259519,100,1966.359549
-8.401199,100,1969.155792
-19.415477,100,1971.894014
403.349159,100,1974.653208
-19.686201,100,1977.449006
-20.99952,100,1980.211216
-11.098973,100,1982.992137
-30.822805,100,1985.756334
-8.731566,100,1988.909595
-18.162206,100,1991.852883
-20.755608,100,1995.38225
243.062351,100,1998.402514
788.51753,100,2001.345637
-7.323289,100,2004.527325
-21.482242,100,2007.463607
363.241942,100,2011.146697
-16.433471,100,2014.477487
-21.406516,100,2017.829368
748.773522,100,2021.264563
-17.973596,100,2024.840739
-12.051222,100,2028.145677
-18.666699,100,2031.165177
30.712844,100,2034.289678
-21.217395,100,2037.387076
-8.583761,100,2040.286376
413.4535,100,2043.146187
-17.993099,100,2046.19574
-19.694834,100,2049.074736
-18.031275,100,2051.936033
-30.683498,100,2054.792429
-21.345503,100,2057.881751
-10.277265,100,2060.781253
-10.897204,100,2063.67982
-14.256279,100,2066.547044
-30.589855,100,2069.627707
-20.902319,100,2072.519014
483.572141,100,2075.446225
-23.924667,100,2078.37238
-16.466189,100,2081.46036
-11.109396,100,2084.363073
-9.227058,100,2087.432628
-24.122322,100,2090.423728
-21.125061,100,2093.550628
-14.444981,100,2096.481788
-11.157345,100,2099.400258
-12.180328,100,2102.353922
-21.450816,100,2105.491937
-16.702358,100,2108.655021
-15.658277,100,2111.683751
738.698081,100,2114.695939
-11.142236,100,2117.994831
-16.727779,100,2121.023708
993.091566,100,2124.045703
788.461223,100,2127.048109
-17.928991,100,2130.275543
-8.598465,100,2133.284153
-16.690276,100,2136.433753
-21.654933,100,2139.449286
-19.286901,100,2142.704042
-24.111314,100,2145.722942
-16.929583,100,2148.764415
-21.282989,100,2151.773798
-9.25731,100,2154.983857
-24.336326,100,2157.989573
393.370852,100,2160.980956
-16.817384,100,2164.002774
-16.061916,100,2167.213778
-21.098089,100,2170.252988
-14.516167,100,2173.273185
993.162623,100,2176.263866
-19.198219,100,2179.516933
-24.082517,100,2182.523808
-20.95896,100,2185.524464
-21.319661,100,2188.52995
-17.893836,100,2191.713731
-24.056243,100,2194.736547
-14.68578,100,2197.733763
-21.276418,100,2200.737693
-21.627554,100,2203.945468
-17.884367,100,2206.954382
-19.291715,100,2210.393754
-19.046448,100,2213.644559
-299.334315,100,2217.072585
-11.148977,100,2220.072649
-16.626655,100,2223.093788
-9.197089,100,2226.105424
-8.74822,100,2229.318492
383.132218,100,2232.331337
-30.875666,100,2235.393416
-11.241751,100,2238.441443
-20.972298,100,2241.681659
-21.737903,100,2244.732668
-21.565249,100,2247.928276
638.775291,100,2250.946817
42.889914,100,2254.181414
-30.775305,100,2257.171188
-15.56709,100,2260.203264
-9.533126,100,2263.276866
-9.140378,100,2266.542279
-16.439717,100,2269.603456
-16.723005,100,2272.653817
-18.229808,100,2275.683256
-16.857466,100,2279.092523
-21.199276,100,2282.220224
-11.695257,100,2285.233232
-10.507584,100,2288.276149
-24.305378,100,2291.572634
-19.445233,100,2294.607476
-14.799679,100,2297.643335
-19.16092,100,2300.692559
-17.899764,100,2303.885214
-14.425052,100,2306.924688
-9.206684,100,2309.912343
-12.200859,100,2312.907972
993.133238,100,2316.10232
-17.671917,100,2319.123234
-11.349929,100,2322.175398
-31.062517,100,2325.183412
-21.344952,100,2328.3633
-24.181691,100,2331.794221
-23.944275,100,2335.128187
-9.578486,100,2338.555943
-30.85664,100,2342.190961
553.609653,100,2345.283417
-19.320647,100,2348.593144
-11.172401,100,2352.275208
-16.448377,100,2355.735555
-9.550731,100,2359.143409
628.546279,100,2363.120725
-14.301208,100,2366.518078
-19.15851,100,2369.85708
-12.2195,100,2373.187826
-16.080162,100,2376.618079
-12.335398,100,2380.049524
-14.845567,100,2383.450149
283.160996,100,2386.847222
-21.297507,100,2390.447098
303.180893,100,2393.696035
993.215414,100,2397.017139
-11.227012,100,2400.323859
-11.02033,100,2403.63506
993.045782,100,2406.927963
-16.494268,100,2410.179829
-21.526312,100,2413.438707
778.664795,100,2416.740817
-18.865506,100,2420.067258
-9.097736,100,2423.4018
-11.353668,100,2426.724797
-11.240626,100,2429.982798
-19.250731,100,2433.282819
-8.67187,100,2436.628659
-14.503768,100,2439.877964
-21.277426,100,2443.131814
-12.439228,100,2446.405791
-24.486087,100,2449.70874
-21.256332,100,2452.948953
-8.574647,100,2456.16192
-12.44856,100,2459.42283
-19.211184,100,2462.760735
758.758488,100,2465.981742
-16.449203,100,2469.308023
-17.805495,100,2472.854677
-20.125635,100,2476.24264
-12.174505,100,2479.787605
-8.583959,100,2483.174801
-24.330805,100,2486.619671
-20.993768,100,2490.145699
993.204044,100,2493.676204
738.61798,100,2497.429579
-24.451956,100,2501.432386
-21.317925,100,2505.14378
-19.251297,100,2508.826421
-12.224222,100,2512.240362
-19.257828,100,2515.616687
-9.332987,100,2518.983606
-19.310816,100,2522.329622
-21.234138,100,2525.711893
-11.159156,100,2528.990584
-14.590977,100,2532.314649
-11.541661,100,2535.745491
-11.218135,100,2539.081349
-24.233599,100,2542.457512
-8.559758,100,2545.794662
-10.132333,100,2549.14167
-11.111386,100,2552.466422
-11.179746,100,2555.933882
-8.554131,100,2559.212524
-8.650617,100,2562.75637
-10.204062,100,2566.127694
-11.178572,100,2569.449661
-21.103576,100,2572.804654
993.126715,100,2576.121523
-18.539437,100,2579.55449
-21.142493,100,2583.5912
-14.85529,100,2587.160171
-16.585041,100,2591.337479
-11.448793,100,2597.228093
-19.264261,100,2600.893576
-11.109782,100,2605.049376
-16.973185,100,2608.53129
-19.093342,100,2611.922219
-17.720133,100,2615.38016
323.133589,100,2618.820156
993.076054,100,2622.080458
-19.280923,100,2625.437142
-20.783952,100,2628.712164
688.48038,100,2631.943813
-21.588673,100,2635.112229
-17.758392,100,2638.568156
-12.224962,100,2642.258018
-19.122509,100,2645.774184
-16.5411,100,2648.942407
-21.253151,100,2652.095489
-15.911864,100,2655.340445
-20.800462,100,2659.046374
-16.859986,100,2662.461934
-18.850198,100,2665.902122
-9.382037,100,2669.250005
-21.445867,100,2672.363201
-30.58725,100,2675.50221
-20.950898,100,2678.641081
403.25239,100,2681.782509
-19.355713,100,2685.030202
-19.259046,100,2688.265136
-16.597922,100,2691.662286
-12.655722,100,2694.804904
-17.721908,100,2698.072319
-30.72045,100,2701.310959
-8.604699,100,2704.717255
708.481584,100,2708.257601
-10.320236,100,2711.60193
-19.53689,100,2714.979809
-8.599703,100,2718.34211
-16.374059,100,2721.80502
-19.575785,100,2725.063847
-20.99202,100,2728.579519
-10.203429,100,2732.310903
-21.546082,100,2735.456159
453.364556,100,2738.610933
-17.936414,100,2741.722961
-19.452729,100,2744.861102
-12.141048,100,2748.031871
-24.025813,100,2751.373717
-21.599843,100,2754.552969
-21.58558,100,2757.768816
-18.637013,100,2760.954688
-18.927522,100,2764.108553
-19.297962,100,2767.202042
628.71126,100,2770.317426
-20.856409,100,2773.379691
-9.73658,100,2776.521954
-19.177454,100,2779.783813
-11.533853,100,2783.433723
-11.569588,100,2787.159701
-30.951246,100,2791.612246
-21.847047,100,2795.432629
-30.843585,100,2798.8183
-9.267631,100,2802.197808
-17.949525,100,2805.450629
-15.023857,100,2808.77081
-16.789198,100,2812.122846
-21.727314,100,2815.46714
808.516948,100,2818.932908
688.442519,100,2822.245091
-11.493121,100,2825.498628
-16.735844,100,2828.821635
-30.752132,100,2832.155613
-18.680213,100,2835.51551
-21.757489,100,2838.841732
-9.560357,100,2842.196445
483.305837,100,2845.450747
-9.207013,100,2848.742939
-11.306549,100,2852.141571
-18.871974,100,2855.459836
-11.57743,100,2858.832804
-24.248734,100,2862.164342
-9.508801,100,2865.461582
323.18823,100,2868.830913
-11.297055,100,2872.262384
-11.59183,100,2875.608811
993.031588,100,2878.944473
-8.686689,100,2882.212134
-9.581481,100,2885.527491
993.069593,100,2888.840402
-11.539489,100,2892.093554
-21.415108,100,2895.542687
-19.473738,100,2899.010104
-19.528559,100,2902.475594
-16.424456,100,2905.793441
-17.783817,100,2909.112476
-19.356732,100,2912.520601
-21.096752,100,2915.850602
993.147963,100,2919.20168
-24.15332,100,2922.437381
-21.376293,100,2925.704397
-19.62051,100,2928.987328
-18.082538,100,2932.314252
-16.447375,100,2935.610105
-19.013804,100,2938.979964
-21.556652,100,2942.365756
-11.989565,100,2945.736478
-24.229109,100,2949.030816
-12.406137,100,2952.396219
-14.463905,100,2955.73861
-19.484005,100,2959.045249
718.505328,100,2962.344405
-30.492103,100,2965.623254
-9.410338,100,2968.986158
-19.426053,100,2972.265256
758.508163,100,2975.574267
-12.150065,100,2978.878365
413.274649,100,2982.228106
993.09788,100,2985.565321
-11.307252,100,2988.867124
768.692541,100,2992.373134
-21.279923,100,2995.714341
-9.311923,100,2999.047071
-16.594632,100,3002.393227
-19.532127,100,3005.645931
-9.434466,100,3008.970209
-16.721541,100,3012.346005
-16.776173,100,3015.604175
-19.496747,100,3018.958025
-9.516371,100,3022.234203
-14.806809,100,3025.544911
-19.178874,100,3028.864364
-11.42727,100,3032.155978
-21.354239,100,3035.417279
-23.93116,100,3038.7949
-11.416013,100,3042.130096
-19.280602,100,3045.472174
-16.632907,100,3048.737942
-11.252627,100,3052.079093
993.012872,100,3055.436012
-21.432192,100,3058.771168
798.703601,100,3062.128813
413.248736,100,3065.443771
-18.786509,100,3068.772857
-21.131171,100,3072.063349
-18.49845,100,3075.314608
608.569061,100,3078.586846
-19.491114,100,3081.992917
-11.604742,100,3082.334886
-11.874115,100,3086.299108
-9.714649,100,3089.970428
-9.860559,100,3093.325101
-19.158551,100,3096.607599
448.251402,100,3099.896997
232.97016,100,3103.202683
-14.512524,100,3106.455206
-20.707386,100,3109.681694
-10.004921,100,3113.31862
-24.335687,100,3116.639756
993.04877,100,3120.091838
-20.6618,100,3123.43624
-19.161391,100,3126.78775
-31.050717,100,3130.094802
992.952256,100,3133.365909
-9.351982,100,3136.762316
-16.736757,100,3140.07074
-21.892851,100,3143.33015
-9.781964,100,3146.627563
-9.361429,100,3149.975595
-24.363207,100,3153.461752
608.717121,100,3156.823456
-9.556192,100,3160.122627
993.074004,100,3163.463538
453.385036,100,3166.767728
993.1206,100,3170.113469
688.839689,100,3174.610787
992.840716,100,3178.26456
-21.550911,100,3181.553659
-24.106952,100,3184.670635
-19.353188,100,3187.758435
